Id_com;Pais_regiao;Date;Confirmado;Mortes;Recuperados;Ativos;Regiao_OMS
1918;Denmark;29/01/2020;0;0;0;0;Europe
1919;Greenland;29/01/2020;0;0;0;0;Europe
1920;Denmark;29/01/2020;0;0;0;0;Europe
1921;Djibouti;29/01/2020;0;0;0;0;Eastern Mediterranean
1922;Dominican Republic;29/01/2020;0;0;0;0;Americas
1923;Ecuador;29/01/2020;0;0;0;0;Americas
1924;Egypt;29/01/2020;0;0;0;0;Eastern Mediterranean
1925;El Salvador;29/01/2020;0;0;0;0;Americas
1926;Equatorial Guinea;29/01/2020;0;0;0;0;Africa
1927;Eritrea;29/01/2020;0;0;0;0;Africa
1928;Estonia;29/01/2020;0;0;0;0;Europe
1929;Eswatini;29/01/2020;0;0;0;0;Africa
1930;Ethiopia;29/01/2020;0;0;0;0;Africa
1931;Fiji;29/01/2020;0;0;0;0;Western Pacific
1932;Finland;29/01/2020;1;0;0;1;Europe
1933;France;29/01/2020;0;0;0;0;Europe
1934;France;29/01/2020;0;0;0;0;Europe
1935;France;29/01/2020;0;0;0;0;Europe
1936;France;29/01/2020;0;0;0;0;Europe
1937;France;29/01/2020;0;0;0;0;Europe
1938;France;29/01/2020;0;0;0;0;Europe
1939;France;29/01/2020;0;0;0;0;Europe
1940;France;29/01/2020;0;0;0;0;Europe
1941;France;29/01/2020;0;0;0;0;Europe
1942;France;29/01/2020;5;0;0;5;Europe
1943;Gabon;29/01/2020;0;0;0;0;Africa
1944;Gambia;29/01/2020;0;0;0;0;Africa
1945;Georgia;29/01/2020;0;0;0;0;Europe
1946;Germany;29/01/2020;4;0;0;4;Europe
1947;Ghana;29/01/2020;0;0;0;0;Africa
1948;Greece;29/01/2020;0;0;0;0;Europe
1949;Guatemala;29/01/2020;0;0;0;0;Americas
1950;Guinea;29/01/2020;0;0;0;0;Africa
1951;Guyana;29/01/2020;0;0;0;0;Americas
1952;Haiti;29/01/2020;0;0;0;0;Americas
1953;Holy See;29/01/2020;0;0;0;0;Europe
1954;Honduras;29/01/2020;0;0;0;0;Americas
1955;Hungary;29/01/2020;0;0;0;0;Europe
1956;Iceland;29/01/2020;0;0;0;0;Europe
1957;India;29/01/2020;0;0;0;0;South-East Asia
1958;Indonesia;29/01/2020;0;0;0;0;South-East Asia
1959;Iran;29/01/2020;0;0;0;0;Eastern Mediterranean
1960;Iraq;29/01/2020;0;0;0;0;Eastern Mediterranean
1961;Ireland;29/01/2020;0;0;0;0;Europe
1962;Israel;29/01/2020;0;0;0;0;Europe
1963;Italy;29/01/2020;0;0;0;0;Europe
1964;Jamaica;29/01/2020;0;0;0;0;Americas
1965;Japan;29/01/2020;7;0;1;6;Western Pacific
1966;Jordan;29/01/2020;0;0;0;0;Eastern Mediterranean
1967;Kazakhstan;29/01/2020;0;0;0;0;Europe
1968;Kenya;29/01/2020;0;0;0;0;Africa
1969;South Korea;29/01/2020;4;0;0;4;Western Pacific
1970;Kuwait;29/01/2020;0;0;0;0;Eastern Mediterranean
1971;Kyrgyzstan;29/01/2020;0;0;0;0;Europe
1972;Latvia;29/01/2020;0;0;0;0;Europe
1973;Lebanon;29/01/2020;0;0;0;0;Eastern Mediterranean
1974;Liberia;29/01/2020;0;0;0;0;Africa
1975;Liechtenstein;29/01/2020;0;0;0;0;Europe
1976;Lithuania;29/01/2020;0;0;0;0;Europe
1977;Luxembourg;29/01/2020;0;0;0;0;Europe
1978;Madagascar;29/01/2020;0;0;0;0;Africa
1979;Malaysia;29/01/2020;7;0;0;7;Western Pacific
1980;Maldives;29/01/2020;0;0;0;0;South-East Asia
1981;Malta;29/01/2020;0;0;0;0;Europe
1982;Mauritania;29/01/2020;0;0;0;0;Africa
1983;Mauritius;29/01/2020;0;0;0;0;Africa
1984;Mexico;29/01/2020;0;0;0;0;Americas
1985;Moldova;29/01/2020;0;0;0;0;Europe
1986;Monaco;29/01/2020;0;0;0;0;Europe
1987;Mongolia;29/01/2020;0;0;0;0;Western Pacific
1988;Montenegro;29/01/2020;0;0;0;0;Europe
1989;Morocco;29/01/2020;0;0;0;0;Eastern Mediterranean
1990;Namibia;29/01/2020;0;0;0;0;Africa
1991;Nepal;29/01/2020;1;0;0;1;South-East Asia
1992;Netherlands;29/01/2020;0;0;0;0;Europe
1993;Netherlands;29/01/2020;0;0;0;0;Europe
1994;Netherlands;29/01/2020;0;0;0;0;Europe
1995;Netherlands;29/01/2020;0;0;0;0;Europe
1996;New Zealand;29/01/2020;0;0;0;0;Western Pacific
1997;Nicaragua;29/01/2020;0;0;0;0;Americas
1998;Niger;29/01/2020;0;0;0;0;Africa
1999;Nigeria;29/01/2020;0;0;0;0;Africa
2000;North Macedonia;29/01/2020;0;0;0;0;Europe
2001;Norway;29/01/2020;0;0;0;0;Europe
2002;Oman;29/01/2020;0;0;0;0;Eastern Mediterranean
2003;Pakistan;29/01/2020;0;0;0;0;Eastern Mediterranean
2004;Panama;29/01/2020;0;0;0;0;Americas
2005;Papua New Guinea;29/01/2020;0;0;0;0;Western Pacific
2006;Paraguay;29/01/2020;0;0;0;0;Americas
2007;Peru;29/01/2020;0;0;0;0;Americas
2008;Philippines;29/01/2020;0;0;0;0;Western Pacific
2009;Poland;29/01/2020;0;0;0;0;Europe
2010;Portugal;29/01/2020;0;0;0;0;Europe
2011;Qatar;29/01/2020;0;0;0;0;Eastern Mediterranean
2012;Romania;29/01/2020;0;0;0;0;Europe
2013;Russia;29/01/2020;0;0;0;0;Europe
2014;Rwanda;29/01/2020;0;0;0;0;Africa
2015;Saint Lucia;29/01/2020;0;0;0;0;Americas
2016;Saint Vincent and the Grenadines;29/01/2020;0;0;0;0;Americas
2017;San Marino;29/01/2020;0;0;0;0;Europe
2018;Saudi Arabia;29/01/2020;0;0;0;0;Eastern Mediterranean
2019;Senegal;29/01/2020;0;0;0;0;Africa
2020;Serbia;29/01/2020;0;0;0;0;Europe
2021;Seychelles;29/01/2020;0;0;0;0;Africa
2022;Singapore;29/01/2020;7;0;0;7;Western Pacific
2023;Slovakia;29/01/2020;0;0;0;0;Europe
2024;Slovenia;29/01/2020;0;0;0;0;Europe
2025;Somalia;29/01/2020;0;0;0;0;Eastern Mediterranean
2026;South Africa;29/01/2020;0;0;0;0;Africa
2027;Spain;29/01/2020;0;0;0;0;Europe
2028;Sri Lanka;29/01/2020;1;0;0;1;South-East Asia
2029;Sudan;29/01/2020;0;0;0;0;Eastern Mediterranean
2030;Suriname;29/01/2020;0;0;0;0;Americas
2031;Sweden;29/01/2020;0;0;0;0;Europe
2032;Switzerland;29/01/2020;0;0;0;0;Europe
2033;Taiwan*;29/01/2020;8;0;0;8;Western Pacific
2034;Tanzania;29/01/2020;0;0;0;0;Africa
2035;Thailand;29/01/2020;14;0;5;9;South-East Asia
2036;Togo;29/01/2020;0;0;0;0;Africa
2037;Trinidad and Tobago;29/01/2020;0;0;0;0;Americas
2038;Tunisia;29/01/2020;0;0;0;0;Eastern Mediterranean
2039;Turkey;29/01/2020;0;0;0;0;Europe
2040;Uganda;29/01/2020;0;0;0;0;Africa
2041;Ukraine;29/01/2020;0;0;0;0;Europe
2042;United Arab Emirates;29/01/2020;4;0;0;4;Eastern Mediterranean
2043;United Kingdom;29/01/2020;0;0;0;0;Europe
2044;United Kingdom;29/01/2020;0;0;0;0;Europe
2045;United Kingdom;29/01/2020;0;0;0;0;Europe
2046;United Kingdom;29/01/2020;0;0;0;0;Europe
2047;United Kingdom;29/01/2020;0;0;0;0;Europe
2048;United Kingdom;29/01/2020;0;0;0;0;Europe
2049;United Kingdom;29/01/2020;0;0;0;0;Europe
2050;Uruguay;29/01/2020;0;0;0;0;Americas
2051;US;29/01/2020;5;0;0;5;Americas
2052;Uzbekistan;29/01/2020;0;0;0;0;Europe
2053;Venezuela;29/01/2020;0;0;0;0;Americas
2054;Vietnam;29/01/2020;2;0;0;2;Western Pacific
2055;Zambia;29/01/2020;0;0;0;0;Africa
2056;Zimbabwe;29/01/2020;0;0;0;0;Africa
2057;Dominica;29/01/2020;0;0;0;0;Americas
2058;Grenada;29/01/2020;0;0;0;0;Americas
2059;Mozambique;29/01/2020;0;0;0;0;Africa
2060;Syria;29/01/2020;0;0;0;0;Eastern Mediterranean
2061;Timor-Leste;29/01/2020;0;0;0;0;South-East Asia
2062;Belize;29/01/2020;0;0;0;0;Americas
2063;Laos;29/01/2020;0;0;0;0;Western Pacific
2064;Libya;29/01/2020;0;0;0;0;Eastern Mediterranean
2065;West Bank and Gaza;29/01/2020;0;0;0;0;Eastern Mediterranean
2066;Guinea-Bissau;29/01/2020;0;0;0;0;Africa
2067;Mali;29/01/2020;0;0;0;0;Africa
2068;Saint Kitts and Nevis;29/01/2020;0;0;0;0;Americas
2069;Canada;29/01/2020;0;0;0;0;Americas
2070;Canada;29/01/2020;0;0;0;0;Americas
2071;Kosovo;29/01/2020;0;0;0;0;Europe
2072;Burma;29/01/2020;0;0;0;0;South-East Asia
2073;United Kingdom;29/01/2020;0;0;0;0;Europe
2074;United Kingdom;29/01/2020;0;0;0;0;Europe
2075;United Kingdom;29/01/2020;0;0;0;0;Europe
2076;Botswana;29/01/2020;0;0;0;0;Africa
2077;Burundi;29/01/2020;0;0;0;0;Africa
2078;Sierra Leone;29/01/2020;0;0;0;0;Africa
2079;Malawi;29/01/2020;0;0;0;0;Africa
2080;United Kingdom;29/01/2020;0;0;0;0;Europe
2081;France;29/01/2020;0;0;0;0;Europe
2082;South Sudan;29/01/2020;0;0;0;0;Africa
2083;Western Sahara;29/01/2020;0;0;0;0;Africa
2084;Sao Tome and Principe;29/01/2020;0;0;0;0;Africa
2085;Yemen;29/01/2020;0;0;0;0;Eastern Mediterranean
2086;Comoros;29/01/2020;0;0;0;0;Africa
2087;Tajikistan;29/01/2020;0;0;0;0;Europe
2088;Lesotho;29/01/2020;0;0;0;0;Africa
2089;Afghanistan;30/01/2020;0;0;0;0;Eastern Mediterranean
2090;Albania;30/01/2020;0;0;0;0;Europe
2091;Algeria;30/01/2020;0;0;0;0;Africa
2092;Andorra;30/01/2020;0;0;0;0;Europe
2093;Angola;30/01/2020;0;0;0;0;Africa
2094;Antigua and Barbuda;30/01/2020;0;0;0;0;Americas
2095;Argentina;30/01/2020;0;0;0;0;Americas
2096;Armenia;30/01/2020;0;0;0;0;Europe
2097;Australia;30/01/2020;0;0;0;0;Western Pacific
2098;Australia;30/01/2020;4;0;2;2;Western Pacific
2099;Australia;30/01/2020;0;0;0;0;Western Pacific
2100;Australia;30/01/2020;3;0;0;3;Western Pacific
2101;Australia;30/01/2020;0;0;0;0;Western Pacific
2102;Australia;30/01/2020;0;0;0;0;Western Pacific
2103;Australia;30/01/2020;2;0;0;2;Western Pacific
2104;Australia;30/01/2020;0;0;0;0;Western Pacific
2105;Austria;30/01/2020;0;0;0;0;Europe
2106;Azerbaijan;30/01/2020;0;0;0;0;Europe
2107;Bahamas;30/01/2020;0;0;0;0;Americas
2108;Bahrain;30/01/2020;0;0;0;0;Eastern Mediterranean
2109;Bangladesh;30/01/2020;0;0;0;0;South-East Asia
2110;Barbados;30/01/2020;0;0;0;0;Americas
2111;Belarus;30/01/2020;0;0;0;0;Europe
2112;Belgium;30/01/2020;0;0;0;0;Europe
2113;Benin;30/01/2020;0;0;0;0;Africa
2114;Bhutan;30/01/2020;0;0;0;0;South-East Asia
2115;Bolivia;30/01/2020;0;0;0;0;Americas
2116;Bosnia and Herzegovina;30/01/2020;0;0;0;0;Europe
2117;Brazil;30/01/2020;0;0;0;0;Americas
2118;Brunei;30/01/2020;0;0;0;0;Western Pacific
2119;Bulgaria;30/01/2020;0;0;0;0;Europe
2120;Burkina Faso;30/01/2020;0;0;0;0;Africa
2121;Cabo Verde;30/01/2020;0;0;0;0;Africa
2122;Cambodia;30/01/2020;1;0;0;1;Western Pacific
2123;Cameroon;30/01/2020;0;0;0;0;Africa
2124;Canada;30/01/2020;0;0;0;0;Americas
2125;Canada;30/01/2020;1;0;0;1;Americas
2126;Canada;30/01/2020;0;0;0;0;Americas
2127;Canada;30/01/2020;0;0;0;0;Americas
2128;Canada;30/01/2020;0;0;0;0;Americas
2129;Canada;30/01/2020;0;0;0;0;Americas
2130;Canada;30/01/2020;1;0;0;1;Americas
2131;Canada;30/01/2020;0;0;0;0;Americas
2132;Canada;30/01/2020;0;0;0;0;Americas
2133;Canada;30/01/2020;0;0;0;0;Americas
2134;Central African Republic;30/01/2020;0;0;0;0;Africa
2135;Chad;30/01/2020;0;0;0;0;Africa
2136;Chile;30/01/2020;0;0;0;0;Americas
2137;China;30/01/2020;200;0;2;198;Western Pacific
2138;China;30/01/2020;114;1;4;109;Western Pacific
2139;China;30/01/2020;182;0;1;181;Western Pacific
2140;China;30/01/2020;101;0;0;101;Western Pacific
2141;China;30/01/2020;26;0;0;26;Western Pacific
2142;China;30/01/2020;354;0;10;344;Western Pacific
2143;China;30/01/2020;78;0;2;76;Western Pacific
2144;China;30/01/2020;12;0;1;11;Western Pacific
2145;China;30/01/2020;46;1;1;44;Western Pacific
2146;China;30/01/2020;65;1;0;64;Western Pacific
2147;China;30/01/2020;44;2;0;42;Western Pacific
2148;China;30/01/2020;278;2;0;276;Western Pacific
2149;China;30/01/2020;10;0;0;10;Western Pacific
2150;China;30/01/2020;4903;162;90;4651;Western Pacific
2151;China;30/01/2020;277;0;2;275;Western Pacific
2152;China;30/01/2020;19;0;0;19;Western Pacific
2153;China;30/01/2020;129;0;1;128;Western Pacific
2154;China;30/01/2020;162;0;5;157;Western Pacific
2155;China;30/01/2020;14;0;1;13;Western Pacific
2156;China;30/01/2020;41;0;1;40;Western Pacific
2157;China;30/01/2020;7;0;0;7;Western Pacific
2158;China;30/01/2020;17;0;0;17;Western Pacific
2159;China;30/01/2020;8;0;0;8;Western Pacific
2160;China;30/01/2020;63;0;0;63;Western Pacific
2161;China;30/01/2020;158;0;1;157;Western Pacific
2162;China;30/01/2020;112;1;5;106;Western Pacific
2163;China;30/01/2020;35;0;1;34;Western Pacific
2164;China;30/01/2020;142;1;1;140;Western Pacific
2165;China;30/01/2020;31;0;0;31;Western Pacific
2166;China;30/01/2020;1;0;0;1;Western Pacific
2167;China;30/01/2020;14;0;0;14;Western Pacific
2168;China;30/01/2020;70;0;0;70;Western Pacific
2169;China;30/01/2020;428;0;4;424;Western Pacific
2170;Colombia;30/01/2020;0;0;0;0;Americas
2171;Congo (Brazzaville);30/01/2020;0;0;0;0;Africa
2172;Congo (Kinshasa);30/01/2020;0;0;0;0;Africa
2173;Costa Rica;30/01/2020;0;0;0;0;Americas
2174;Cote d'Ivoire;30/01/2020;0;0;0;0;Africa
2175;Croatia;30/01/2020;0;0;0;0;Europe
2176;Cuba;30/01/2020;0;0;0;0;Americas
2177;Cyprus;30/01/2020;0;0;0;0;Europe
2178;Czechia;30/01/2020;0;0;0;0;Europe
2179;Denmark;30/01/2020;0;0;0;0;Europe
2180;Greenland;30/01/2020;0;0;0;0;Europe
2181;Denmark;30/01/2020;0;0;0;0;Europe
2182;Djibouti;30/01/2020;0;0;0;0;Eastern Mediterranean
2183;Dominican Republic;30/01/2020;0;0;0;0;Americas
2184;Ecuador;30/01/2020;0;0;0;0;Americas
2185;Egypt;30/01/2020;0;0;0;0;Eastern Mediterranean
2186;El Salvador;30/01/2020;0;0;0;0;Americas
2187;Equatorial Guinea;30/01/2020;0;0;0;0;Africa
2188;Eritrea;30/01/2020;0;0;0;0;Africa
2189;Estonia;30/01/2020;0;0;0;0;Europe
2190;Eswatini;30/01/2020;0;0;0;0;Africa
2191;Ethiopia;30/01/2020;0;0;0;0;Africa
2192;Fiji;30/01/2020;0;0;0;0;Western Pacific
2193;Finland;30/01/2020;1;0;0;1;Europe
2194;France;30/01/2020;0;0;0;0;Europe
2195;France;30/01/2020;0;0;0;0;Europe
2196;France;30/01/2020;0;0;0;0;Europe
2197;France;30/01/2020;0;0;0;0;Europe
2198;France;30/01/2020;0;0;0;0;Europe
2199;France;30/01/2020;0;0;0;0;Europe
2200;France;30/01/2020;0;0;0;0;Europe
2201;France;30/01/2020;0;0;0;0;Europe
2202;France;30/01/2020;0;0;0;0;Europe
2203;France;30/01/2020;5;0;0;5;Europe
2204;Gabon;30/01/2020;0;0;0;0;Africa
2205;Gambia;30/01/2020;0;0;0;0;Africa
2206;Georgia;30/01/2020;0;0;0;0;Europe
2207;Germany;30/01/2020;4;0;0;4;Europe
2208;Ghana;30/01/2020;0;0;0;0;Africa
2209;Greece;30/01/2020;0;0;0;0;Europe
2210;Guatemala;30/01/2020;0;0;0;0;Americas
2211;Guinea;30/01/2020;0;0;0;0;Africa
2212;Guyana;30/01/2020;0;0;0;0;Americas
2213;Haiti;30/01/2020;0;0;0;0;Americas
2214;Holy See;30/01/2020;0;0;0;0;Europe
2215;Honduras;30/01/2020;0;0;0;0;Americas
2216;Hungary;30/01/2020;0;0;0;0;Europe
2217;Iceland;30/01/2020;0;0;0;0;Europe
2218;India;30/01/2020;1;0;0;1;South-East Asia
2219;Indonesia;30/01/2020;0;0;0;0;South-East Asia
2220;Iran;30/01/2020;0;0;0;0;Eastern Mediterranean
2221;Iraq;30/01/2020;0;0;0;0;Eastern Mediterranean
2222;Ireland;30/01/2020;0;0;0;0;Europe
2223;Israel;30/01/2020;0;0;0;0;Europe
2224;Italy;30/01/2020;0;0;0;0;Europe
2225;Jamaica;30/01/2020;0;0;0;0;Americas
2226;Japan;30/01/2020;11;0;1;10;Western Pacific
2227;Jordan;30/01/2020;0;0;0;0;Eastern Mediterranean
2228;Kazakhstan;30/01/2020;0;0;0;0;Europe
2229;Kenya;30/01/2020;0;0;0;0;Africa
2230;South Korea;30/01/2020;4;0;0;4;Western Pacific
2231;Kuwait;30/01/2020;0;0;0;0;Eastern Mediterranean
2232;Kyrgyzstan;30/01/2020;0;0;0;0;Europe
2233;Latvia;30/01/2020;0;0;0;0;Europe
2234;Lebanon;30/01/2020;0;0;0;0;Eastern Mediterranean
2235;Liberia;30/01/2020;0;0;0;0;Africa
2236;Liechtenstein;30/01/2020;0;0;0;0;Europe
2237;Lithuania;30/01/2020;0;0;0;0;Europe
2238;Luxembourg;30/01/2020;0;0;0;0;Europe
2239;Madagascar;30/01/2020;0;0;0;0;Africa
2240;Malaysia;30/01/2020;8;0;0;8;Western Pacific
2241;Maldives;30/01/2020;0;0;0;0;South-East Asia
2242;Malta;30/01/2020;0;0;0;0;Europe
2243;Mauritania;30/01/2020;0;0;0;0;Africa
2244;Mauritius;30/01/2020;0;0;0;0;Africa
2245;Mexico;30/01/2020;0;0;0;0;Americas
2246;Moldova;30/01/2020;0;0;0;0;Europe
2247;Monaco;30/01/2020;0;0;0;0;Europe
2248;Mongolia;30/01/2020;0;0;0;0;Western Pacific
2249;Montenegro;30/01/2020;0;0;0;0;Europe
2250;Morocco;30/01/2020;0;0;0;0;Eastern Mediterranean
2251;Namibia;30/01/2020;0;0;0;0;Africa
2252;Nepal;30/01/2020;1;0;0;1;South-East Asia
2253;Netherlands;30/01/2020;0;0;0;0;Europe
2254;Netherlands;30/01/2020;0;0;0;0;Europe
2255;Netherlands;30/01/2020;0;0;0;0;Europe
2256;Netherlands;30/01/2020;0;0;0;0;Europe
2257;New Zealand;30/01/2020;0;0;0;0;Western Pacific
2258;Nicaragua;30/01/2020;0;0;0;0;Americas
2259;Niger;30/01/2020;0;0;0;0;Africa
2260;Nigeria;30/01/2020;0;0;0;0;Africa
2261;North Macedonia;30/01/2020;0;0;0;0;Europe
2262;Norway;30/01/2020;0;0;0;0;Europe
2263;Oman;30/01/2020;0;0;0;0;Eastern Mediterranean
2264;Pakistan;30/01/2020;0;0;0;0;Eastern Mediterranean
2265;Panama;30/01/2020;0;0;0;0;Americas
2266;Papua New Guinea;30/01/2020;0;0;0;0;Western Pacific
2267;Paraguay;30/01/2020;0;0;0;0;Americas
2268;Peru;30/01/2020;0;0;0;0;Americas
2269;Philippines;30/01/2020;1;0;0;1;Western Pacific
2270;Poland;30/01/2020;0;0;0;0;Europe
2271;Portugal;30/01/2020;0;0;0;0;Europe
2272;Qatar;30/01/2020;0;0;0;0;Eastern Mediterranean
2273;Romania;30/01/2020;0;0;0;0;Europe
2274;Russia;30/01/2020;0;0;0;0;Europe
2275;Rwanda;30/01/2020;0;0;0;0;Africa
2276;Saint Lucia;30/01/2020;0;0;0;0;Americas
2277;Saint Vincent and the Grenadines;30/01/2020;0;0;0;0;Americas
2278;San Marino;30/01/2020;0;0;0;0;Europe
2279;Saudi Arabia;30/01/2020;0;0;0;0;Eastern Mediterranean
2280;Senegal;30/01/2020;0;0;0;0;Africa
2281;Serbia;30/01/2020;0;0;0;0;Europe
2282;Seychelles;30/01/2020;0;0;0;0;Africa
2283;Singapore;30/01/2020;10;0;0;10;Western Pacific
2284;Slovakia;30/01/2020;0;0;0;0;Europe
2285;Slovenia;30/01/2020;0;0;0;0;Europe
2286;Somalia;30/01/2020;0;0;0;0;Eastern Mediterranean
2287;South Africa;30/01/2020;0;0;0;0;Africa
2288;Spain;30/01/2020;0;0;0;0;Europe
2289;Sri Lanka;30/01/2020;1;0;0;1;South-East Asia
2290;Sudan;30/01/2020;0;0;0;0;Eastern Mediterranean
2291;Suriname;30/01/2020;0;0;0;0;Americas
2292;Sweden;30/01/2020;0;0;0;0;Europe
2293;Switzerland;30/01/2020;0;0;0;0;Europe
2294;Taiwan*;30/01/2020;9;0;0;9;Western Pacific
2295;Tanzania;30/01/2020;0;0;0;0;Africa
2296;Thailand;30/01/2020;14;0;5;9;South-East Asia
2297;Togo;30/01/2020;0;0;0;0;Africa
2298;Trinidad and Tobago;30/01/2020;0;0;0;0;Americas
2299;Tunisia;30/01/2020;0;0;0;0;Eastern Mediterranean
2300;Turkey;30/01/2020;0;0;0;0;Europe
2301;Uganda;30/01/2020;0;0;0;0;Africa
2302;Ukraine;30/01/2020;0;0;0;0;Europe
2303;United Arab Emirates;30/01/2020;4;0;0;4;Eastern Mediterranean
2304;United Kingdom;30/01/2020;0;0;0;0;Europe
2305;United Kingdom;30/01/2020;0;0;0;0;Europe
2306;United Kingdom;30/01/2020;0;0;0;0;Europe
2307;United Kingdom;30/01/2020;0;0;0;0;Europe
2308;United Kingdom;30/01/2020;0;0;0;0;Europe
2309;United Kingdom;30/01/2020;0;0;0;0;Europe
2310;United Kingdom;30/01/2020;0;0;0;0;Europe
2311;Uruguay;30/01/2020;0;0;0;0;Americas
2312;US;30/01/2020;5;0;0;5;Americas
2313;Uzbekistan;30/01/2020;0;0;0;0;Europe
2314;Venezuela;30/01/2020;0;0;0;0;Americas
2315;Vietnam;30/01/2020;2;0;0;2;Western Pacific
2316;Zambia;30/01/2020;0;0;0;0;Africa
2317;Zimbabwe;30/01/2020;0;0;0;0;Africa
2318;Dominica;30/01/2020;0;0;0;0;Americas
2319;Grenada;30/01/2020;0;0;0;0;Americas
2320;Mozambique;30/01/2020;0;0;0;0;Africa
2321;Syria;30/01/2020;0;0;0;0;Eastern Mediterranean
2322;Timor-Leste;30/01/2020;0;0;0;0;South-East Asia
2323;Belize;30/01/2020;0;0;0;0;Americas
2324;Laos;30/01/2020;0;0;0;0;Western Pacific
2325;Libya;30/01/2020;0;0;0;0;Eastern Mediterranean
2326;West Bank and Gaza;30/01/2020;0;0;0;0;Eastern Mediterranean
2327;Guinea-Bissau;30/01/2020;0;0;0;0;Africa
2328;Mali;30/01/2020;0;0;0;0;Africa
2329;Saint Kitts and Nevis;30/01/2020;0;0;0;0;Americas
2330;Canada;30/01/2020;0;0;0;0;Americas
2331;Canada;30/01/2020;0;0;0;0;Americas
2332;Kosovo;30/01/2020;0;0;0;0;Europe
2333;Burma;30/01/2020;0;0;0;0;South-East Asia
2334;United Kingdom;30/01/2020;0;0;0;0;Europe
2335;United Kingdom;30/01/2020;0;0;0;0;Europe
2336;United Kingdom;30/01/2020;0;0;0;0;Europe
2337;Botswana;30/01/2020;0;0;0;0;Africa
2338;Burundi;30/01/2020;0;0;0;0;Africa
2339;Sierra Leone;30/01/2020;0;0;0;0;Africa
2340;Malawi;30/01/2020;0;0;0;0;Africa
2341;United Kingdom;30/01/2020;0;0;0;0;Europe
2342;France;30/01/2020;0;0;0;0;Europe
2343;South Sudan;30/01/2020;0;0;0;0;Africa
2344;Western Sahara;30/01/2020;0;0;0;0;Africa
2345;Sao Tome and Principe;30/01/2020;0;0;0;0;Africa
2346;Yemen;30/01/2020;0;0;0;0;Eastern Mediterranean
2347;Comoros;30/01/2020;0;0;0;0;Africa
2348;Tajikistan;30/01/2020;0;0;0;0;Europe
2349;Lesotho;30/01/2020;0;0;0;0;Africa
2350;Afghanistan;31/01/2020;0;0;0;0;Eastern Mediterranean
2351;Albania;31/01/2020;0;0;0;0;Europe
2352;Algeria;31/01/2020;0;0;0;0;Africa
2353;Andorra;31/01/2020;0;0;0;0;Europe
2354;Angola;31/01/2020;0;0;0;0;Africa
2355;Antigua and Barbuda;31/01/2020;0;0;0;0;Americas
2356;Argentina;31/01/2020;0;0;0;0;Americas
2357;Armenia;31/01/2020;0;0;0;0;Europe
2358;Australia;31/01/2020;0;0;0;0;Western Pacific
2359;Australia;31/01/2020;4;0;2;2;Western Pacific
2360;Australia;31/01/2020;0;0;0;0;Western Pacific
2361;Australia;31/01/2020;2;0;0;2;Western Pacific
2362;Australia;31/01/2020;0;0;0;0;Western Pacific
2363;Australia;31/01/2020;0;0;0;0;Western Pacific
2364;Australia;31/01/2020;3;0;0;3;Western Pacific
2365;Australia;31/01/2020;0;0;0;0;Western Pacific
2366;Austria;31/01/2020;0;0;0;0;Europe
2367;Azerbaijan;31/01/2020;0;0;0;0;Europe
2368;Bahamas;31/01/2020;0;0;0;0;Americas
2369;Bahrain;31/01/2020;0;0;0;0;Eastern Mediterranean
2370;Bangladesh;31/01/2020;0;0;0;0;South-East Asia
2371;Barbados;31/01/2020;0;0;0;0;Americas
2372;Belarus;31/01/2020;0;0;0;0;Europe
2373;Belgium;31/01/2020;0;0;0;0;Europe
2374;Benin;31/01/2020;0;0;0;0;Africa
2375;Bhutan;31/01/2020;0;0;0;0;South-East Asia
2376;Bolivia;31/01/2020;0;0;0;0;Americas
2377;Bosnia and Herzegovina;31/01/2020;0;0;0;0;Europe
2378;Brazil;31/01/2020;0;0;0;0;Americas
2379;Brunei;31/01/2020;0;0;0;0;Western Pacific
2380;Bulgaria;31/01/2020;0;0;0;0;Europe
2381;Burkina Faso;31/01/2020;0;0;0;0;Africa
2382;Cabo Verde;31/01/2020;0;0;0;0;Africa
2383;Cambodia;31/01/2020;1;0;0;1;Western Pacific
2384;Cameroon;31/01/2020;0;0;0;0;Africa
2385;Canada;31/01/2020;0;0;0;0;Americas
2386;Canada;31/01/2020;1;0;0;1;Americas
2387;Canada;31/01/2020;0;0;0;0;Americas
2388;Canada;31/01/2020;0;0;0;0;Americas
2389;Canada;31/01/2020;0;0;0;0;Americas
2390;Canada;31/01/2020;0;0;0;0;Americas
2391;Canada;31/01/2020;3;0;0;3;Americas
2392;Canada;31/01/2020;0;0;0;0;Americas
2393;Canada;31/01/2020;0;0;0;0;Americas
2394;Canada;31/01/2020;0;0;0;0;Americas
2395;Central African Republic;31/01/2020;0;0;0;0;Africa
2396;Chad;31/01/2020;0;0;0;0;Africa
2397;Chile;31/01/2020;0;0;0;0;Americas
2398;China;31/01/2020;237;0;3;234;Western Pacific
2399;China;31/01/2020;139;1;5;133;Western Pacific
2400;China;31/01/2020;211;0;1;210;Western Pacific
2401;China;31/01/2020;120;0;0;120;Western Pacific
2402;China;31/01/2020;29;0;0;29;Western Pacific
2403;China;31/01/2020;436;0;11;425;Western Pacific
2404;China;31/01/2020;87;0;2;85;Western Pacific
2405;China;31/01/2020;29;0;2;27;Western Pacific
2406;China;31/01/2020;52;1;1;50;Western Pacific
